molecule_id_a,molecule_id_b,severity,mechanism,provenance
MOL-00013,MOL-00523,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00013,MOL-00539,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-00549,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00559,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00568,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-00572,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00591,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-00594,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00616,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00617,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_V.csv
MOL-00013,MOL-00619,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv
MOL-00013,MOL-00622,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00624,Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00013,MOL-00631,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00632,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-00637,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00638,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00647,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00666,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00674,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00675,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00685,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00698,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00705,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00722,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00738,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00742,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00744,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00753,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-00754,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-00755,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-00783,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00784,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00785,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-00786,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00786,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00788,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00793,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_V.csv
MOL-00013,MOL-00796,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-00806,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00814,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-00820,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00825,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00830,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00831,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00833,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00837,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00851,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-00856,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv
MOL-00013,MOL-00860,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00864,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv
MOL-00013,MOL-00868,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-00882,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00893,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00013,MOL-00899,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-00900,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00906,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00919,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00921,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00940,Minor,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00941,Major,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00945,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00954,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00962,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00964,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00972,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-00982,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-00985,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01007,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00013,MOL-01016,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-01033,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01036,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01037,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01046,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-01047,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01054,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01059,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-01063,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01071,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01072,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01073,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01077,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01126,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01139,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01142,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01145,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01147,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01296,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01298,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01318,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01332,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-01337,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-01341,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01353,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01362,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01363,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01365,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01366,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01368,Minor,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01372,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01373,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01379,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-01380,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01381,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01389,Minor,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01390,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01397,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-01404,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01406,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01407,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01421,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-01436,Major,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01438,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01453,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01456,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01459,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01474,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01476,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01481,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01485,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01488,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01492,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01500,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01501,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01510,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01512,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01515,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01519,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01534,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01541,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01543,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01544,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01546,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01547,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01556,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-01558,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01560,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01569,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-01576,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01583,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01585,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01599,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01607,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01620,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01624,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01628,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01646,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01647,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-01653,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-01661,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-01674,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_P.csv
MOL-00013,MOL-01686,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01689,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01692,Major,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01696,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01705,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01710,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01711,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01713,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01724,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01735,Minor,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01750,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01766,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01769,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01773,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv|ddinter_downloads_code_V.csv
MOL-00013,MOL-01775,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-01776,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01788,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01790,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01792,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01793,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv|ddinter_downloads_code_V.csv
MOL-00013,MOL-01797,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01799,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01808,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01820,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01821,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01822,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01827,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01836,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01839,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01852,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01856,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01863,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01883,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01884,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01886,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01887,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01893,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01899,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01902,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01903,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01923,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01926,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-01931,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01956,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_V.csv
MOL-00013,MOL-01959,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01961,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_V.csv
MOL-00013,MOL-01964,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01965,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01975,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-01978,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-02003,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02005,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-02006,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-02011,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02015,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02025,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02034,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02046,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-02051,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-02054,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-02071,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02072,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02074,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02076,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-02083,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02087,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-02089,Major,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-02093,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-02101,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-02111,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-02116,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02121,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02122,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_H.csv
MOL-00013,MOL-02127,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00013,MOL-02132,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02137,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-02140,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02163,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02167,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-02182,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-02184,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02185,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02193,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02194,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02209,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-02215,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02225,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02241,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02244,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02251,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02253,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02260,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02265,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02266,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02271,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00013,MOL-02299,Unknown,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02300,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv
MOL-00013,MOL-02304,Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00013,MOL-02322,Moderate,,ddinter_downloads_code_A.csv
MOL-00013,MOL-02325,Unknown,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00017,Unknown,,ddinter_downloads_code_B.csv
MOL-00015,MOL-00020,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00024,Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00015,MOL-00031,Unknown,,ddinter_downloads_code_D.csv
MOL-00015,MOL-00046,Moderate,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00047,Moderate,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00055,Moderate,,ddinter_downloads_code_R.csv
MOL-00015,MOL-00075,Minor,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00083,Moderate,,ddinter_downloads_code_V.csv
MOL-00015,MOL-00091,Major,,ddinter_downloads_code_R.csv
MOL-00015,MOL-00102,Unknown,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00104,Unknown,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00111,Unknown,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00157,Unknown,,ddinter_downloads_code_P.csv
MOL-00015,MOL-00159,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00160,Minor,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00172,Unknown,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00229,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00015,MOL-00235,Unknown,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00274,Moderate,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00287,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00015,MOL-00292,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00311,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00320,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00341,Unknown,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00385,Unknown,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00391,Major,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00394,Unknown,,ddinter_downloads_code_R.csv
MOL-00015,MOL-00412,Minor,,ddinter_downloads_code_P.csv
MOL-00015,MOL-00415,Moderate,,ddinter_downloads_code_D.csv
MOL-00015,MOL-00418,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00439,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00506,Unknown,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00459,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00473,Unknown,,ddinter_downloads_code_B.csv
MOL-00015,MOL-00493,Moderate,,ddinter_downloads_code_R.csv
MOL-00015,MOL-00515,Moderate,,ddinter_downloads_code_H.csv
MOL-00015,MOL-00520,Moderate,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00529,Unknown,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00533,Unknown,,ddinter_downloads_code_L.csv
MOL-00015,MOL-00551,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00568,Moderate,,ddinter_downloads_code_H.csv
MOL-00015,MOL-00583,Unknown,,ddinter_downloads_code_R.csv
MOL-00015,MOL-00591,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00015,MOL-00615,Moderate,,ddinter_downloads_code_V.csv
MOL-00015,MOL-00619,Moderate,,ddinter_downloads_code_D.csv
MOL-00015,MOL-00625,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00655,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00015,MOL-00659,Unknown,,ddinter_downloads_code_B.csv
MOL-00015,MOL-00671,Major,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00686,Moderate,,ddinter_downloads_code_D.csv
MOL-00015,MOL-00695,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00711,Major,,ddinter_downloads_code_R.csv
MOL-00015,MOL-00736,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00753,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv
MOL-00015,MOL-00754,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00015,MOL-00757,Moderate,,ddinter_downloads_code_B.csv
MOL-00015,MOL-00769,Moderate,,ddinter_downloads_code_A.csv
MOL-00015,MOL-00793,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_V.csv
MOL-00015,MOL-00856,Unknown,,ddinter_downloads_code_D.csv
MOL-00015,MOL-00857,Major,,ddinter_downloads_code_L.csv
