drugbank_id_a,drugbank_id_b,ddinter_id_a,ddinter_id_b,drug_a,drug_b,severity,mechanism,source_file,n_source_files,severity_conflict_across_files
,,DDInter1746,DDInter601,Tapentadol,Dronabinol,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1746,DDInter632,Tapentadol,Eluxadoline,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1746,DDInter650,Tapentadol,Ephedrine,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1746,DDInter651,Tapentadol,Ephedrine (nasal),Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1746,DDInter652,Tapentadol,Epinephrine,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv,3,false
,,DDInter1746,DDInter653,Tapentadol,Epinephrine (ophthalmic),Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv,3,false
,,DDInter1746,DDInter654,Tapentadol,Epinephrine (topical),Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv,3,false
,,DDInter1746,DDInter690,Tapentadol,Ethanol,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter1746,DDInter717,Tapentadol,Fenfluramine,Major,,ddinter_downloads_code_A.csv,1,false
,,DDInter1746,DDInter776,Tapentadol,Formoterol,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter834,Tapentadol,Glycopyrronium,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,3,false
,,DDInter1746,DDInter840,Tapentadol,Granisetron,Major,,ddinter_downloads_code_A.csv,1,false
,,DDInter1746,DDInter884,Tapentadol,Hydrocodone,Major,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter896,Tapentadol,Hyoscyamine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1746,DDInter906,Tapentadol,Ifosfamide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1746,DDInter915,Tapentadol,Indacaterol,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter951,Tapentadol,Iobenguane (I-123),Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter1746,DDInter952,Tapentadol,Iobenguane (I-131),Major,,ddinter_downloads_code_V.csv,1,false
,,DDInter1746,DDInter960,Tapentadol,Iohexol,Major,,ddinter_downloads_code_V.csv,1,false
,,DDInter1746,DDInter961,Tapentadol,Iopamidol,Major,,ddinter_downloads_code_V.csv,1,false
,,DDInter1746,DDInter985,Tapentadol,Isometheptene,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1746,DDInter987,Tapentadol,Isoprenaline,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter1769,Tapentadol,Terbutaline,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter1787,Tapentadol,Tetryzoline (nasal),Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter1788,Tapentadol,Tetryzoline (ophthalmic),Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter1789,Tapentadol,Thalidomide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1746,DDInter1793,Tapentadol,Thiethylperazine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter1802,Tapentadol,Ticagrelor,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter1746,DDInter1825,Tapentadol,Tofacitinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1746,DDInter1873,Tapentadol,Trimethobenzamide,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter1878,Tapentadol,Tripelennamine,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1746,DDInter1879,Tapentadol,Triprolidine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter1886,Tapentadol,Trospium,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1746,DDInter1934,Tapentadol,Vilanterol,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1746,DDInter1952,Tapentadol,Xylometazoline (nasal),Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter35,Tasimelteon,Albendazole,Moderate,,ddinter_downloads_code_P.csv,1,false
,,DDInter1747,DDInter38,Tasimelteon,Aldesleukin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter45,Tasimelteon,Alimemazine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter71,Tasimelteon,Aminoglutethimide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter93,Tasimelteon,Anagrelide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter202,Tasimelteon,Bexarotene,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter204,Tasimelteon,Bicalutamide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter235,Tasimelteon,Brimonidine (ophthalmic),Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1747,DDInter236,Tasimelteon,Brimonidine (topical),Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1747,DDInter245,Tasimelteon,Brompheniramine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter297,Tasimelteon,Carbinoxamine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter340,Tasimelteon,Ceritinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter343,Tasimelteon,Cetirizine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter354,Tasimelteon,Chlorcyclizine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter361,Tasimelteon,Chlorphenesin,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1747,DDInter362,Tasimelteon,Chlorpheniramine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter380,Tasimelteon,Cimetidine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1747,DDInter393,Tasimelteon,Clarithromycin,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1747,DDInter395,Tasimelteon,Clemastine,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1747,DDInter407,Tasimelteon,Clofedanol,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter416,Tasimelteon,Clotrimazole,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter1747,DDInter424,Tasimelteon,Cobicistat,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter1747,DDInter429,Tasimelteon,Codeine,Major,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter448,Tasimelteon,Crizotinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter453,Tasimelteon,Cyclizine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter459,Tasimelteon,Cyproheptadine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter462,Tasimelteon,Dabrafenib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter488,Tasimelteon,Deferasirox,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter1747,DDInter513,Tasimelteon,Dexamethasone,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv,4,false
,,DDInter1747,DDInter517,Tasimelteon,Dexbrompheniramine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter527,Tasimelteon,Dextromethorphan,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter549,Tasimelteon,Difenoxin,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1747,DDInter569,Tasimelteon,Diphenhydramine,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1747,DDInter571,Tasimelteon,Diphenoxylate,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1747,DDInter593,Tasimelteon,Doxepin,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1747,DDInter594,Tasimelteon,Doxepin (topical),Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1747,DDInter600,Tasimelteon,Doxylamine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter601,Tasimelteon,Dronabinol,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1747,DDInter625,Tasimelteon,Elagolix,Moderate,,ddinter_downloads_code_H.csv,1,false
,,DDInter1747,DDInter649,Tasimelteon,Enzalutamide,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter670,Tasimelteon,Erythromycin,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1747,DDInter690,Tasimelteon,Ethanol,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter1747,DDInter714,Tasimelteon,Fedratinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter743,Tasimelteon,Fluconazole,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1747,DDInter785,Tasimelteon,Fostamatinib,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter1747,DDInter843,Tasimelteon,Griseofulvin,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1747,DDInter884,Tasimelteon,Hydrocodone,Major,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter905,Tasimelteon,Idelalisib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter906,Tasimelteon,Ifosfamide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter909,Tasimelteon,Imatinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter997,Tasimelteon,Ivacaftor,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter1771,Tasimelteon,Teriflunomide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter1789,Tasimelteon,Thalidomide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1747,DDInter1792,Tasimelteon,Thiabendazole,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_P.csv,2,false
,,DDInter1747,DDInter1793,Tasimelteon,Thiethylperazine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter1804,Tasimelteon,Ticlopidine,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter1747,DDInter1873,Tasimelteon,Trimethobenzamide,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter1878,Tasimelteon,Tripelennamine,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1747,DDInter1879,Tasimelteon,Triprolidine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1747,DDInter1881,Tasimelteon,Troglitazone,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1747,DDInter1925,Tasimelteon,Vemurafenib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1748,DDInter28,Tazarotene,Adapalene,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter266,Tazarotene,Calcipotriol,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter343,Tazarotene,Cetirizine,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1748,DDInter388,Tazarotene,Citalopram,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter398,Tazarotene,Clindamycin,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter402,Tazarotene,Clobetasol,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter454,Tazarotene,Cyclobenzaprine,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter537,Tazarotene,Diclofenac,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter593,Tazarotene,Doxepin,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter598,Tazarotene,Doxycycline,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter1748,DDInter608,Tazarotene,Duloxetine,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter699,Tazarotene,Etodolac,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter766,Tazarotene,Fluticasone,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1748,DDInter895,Tazarotene,Hydroxyzine,Unknown,,ddinter_downloads_code_D.csv,1,false
,,DDInter1748,DDInter1853,Tazarotene,Tretinoin,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1749,DDInter72,Tazarotene (topical),Aminolevulinic acid,Major,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1749,DDInter73,Tazarotene (topical),Aminolevulinic acid (topical),Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1749,DDInter991,Tazarotene (topical),Isotretinoin,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1749,DDInter1929,Tazarotene (topical),Verteporfin,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1750,DDInter9,Tazemetostat,Acalabrutinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter35,Tazemetostat,Albendazole,Moderate,,ddinter_downloads_code_P.csv,1,false
,,DDInter1750,DDInter71,Tazemetostat,Aminoglutethimide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter195,Tazemetostat,Betamethasone,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv,4,false
,,DDInter1750,DDInter200,Tazemetostat,Betrixaban,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter1750,DDInter202,Tazemetostat,Bexarotene,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter222,Tazemetostat,Bortezomib,Minor,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter224,Tazemetostat,Bosutinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter233,Tazemetostat,Brigatinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter259,Tazemetostat,Cabazitaxel,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter262,Tazemetostat,Cabozantinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter286,Tazemetostat,Caplacizumab,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter1750,DDInter340,Tazemetostat,Ceritinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter351,Tazemetostat,Chloramphenicol,Major,,ddinter_downloads_code_D.csv,1,false
,,DDInter1750,DDInter380,Tazemetostat,Cimetidine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1750,DDInter393,Tazemetostat,Clarithromycin,Major,,ddinter_downloads_code_A.csv,1,false
,,DDInter1750,DDInter424,Tazemetostat,Cobicistat,Major,,ddinter_downloads_code_V.csv,1,false
,,DDInter1750,DDInter425,Tazemetostat,Cobimetinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter448,Tazemetostat,Crizotinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter458,Tazemetostat,Cyclosporine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter462,Tazemetostat,Dabrafenib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter476,Tazemetostat,Dapsone (topical),Minor,,ddinter_downloads_code_D.csv,1,false
,,DDInter1750,DDInter481,Tazemetostat,Darolutamide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter484,Tazemetostat,Dasatinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter488,Tazemetostat,Deferasirox,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter1750,DDInter489,Tazemetostat,Deferiprone,Major,,ddinter_downloads_code_V.csv,1,false
,,DDInter1750,DDInter492,Tazemetostat,Deflazacort,Moderate,,ddinter_downloads_code_H.csv,1,false
,,DDInter1750,DDInter501,Tazemetostat,Deoxycholic acid,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1750,DDInter513,Tazemetostat,Dexamethasone,Major,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv,4,false
,,DDInter1750,DDInter518,Tazemetostat,Dexfenfluramine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1750,DDInter537,Tazemetostat,Diclofenac,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1750,DDInter538,Tazemetostat,Diclofenac (ophthalmic),Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1750,DDInter539,Tazemetostat,Diclofenac (topical),Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1750,DDInter596,Tazemetostat,Doxorubicin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter597,Tazemetostat,Doxorubicin (liposomal),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter621,Tazemetostat,Edoxaban,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter1750,DDInter625,Tazemetostat,Elagolix,Major,,ddinter_downloads_code_H.csv,1,false
,,DDInter1750,DDInter629,Tazemetostat,Eliglustat,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1750,DDInter649,Tazemetostat,Enzalutamide,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter667,Tazemetostat,Erlotinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter670,Tazemetostat,Erythromycin,Major,,ddinter_downloads_code_D.csv,1,false
,,DDInter1750,DDInter692,Tazemetostat,Ethinylestradiol,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter702,Tazemetostat,Etoposide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter704,Tazemetostat,Everolimus,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter705,Tazemetostat,Exemestane,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter714,Tazemetostat,Fedratinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter717,Tazemetostat,Fenfluramine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1750,DDInter743,Tazemetostat,Fluconazole,Major,,ddinter_downloads_code_D.csv,1,false
,,DDInter1750,DDInter747,Tazemetostat,Fludrocortisone,Moderate,,ddinter_downloads_code_H.csv,1,false
,,DDInter1750,DDInter763,Tazemetostat,Flurbiprofen,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1750,DDInter764,Tazemetostat,Flurbiprofen (ophthalmic),Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1750,DDInter810,Tazemetostat,Gefitinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter817,Tazemetostat,Gilteritinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter822,Tazemetostat,Glasdegib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter833,Tazemetostat,Glycerol phenylbutyrate,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1750,DDInter840,Tazemetostat,Granisetron,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1750,DDInter843,Tazemetostat,Griseofulvin,Moderate,,ddinter_downloads_code_D.csv,1,false
,,DDInter1750,DDInter855,Tazemetostat,Hemin,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter1750,DDInter884,Tazemetostat,Hydrocodone,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1750,DDInter885,Tazemetostat,Hydrocortisone,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv,4,false
,,DDInter1750,DDInter899,Tazemetostat,Ibrutinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter900,Tazemetostat,Ibuprofen,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1750,DDInter905,Tazemetostat,Idelalisib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter909,Tazemetostat,Imatinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter973,Tazemetostat,Irinotecan,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter974,Tazemetostat,Irinotecan (liposomal),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter997,Tazemetostat,Ivacaftor,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1750,DDInter1763,Tazemetostat,Temsirolimus,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter1765,Tazemetostat,Teniposide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter1802,Tazemetostat,Ticagrelor,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter1750,DDInter1811,Tazemetostat,Tinidazole,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_P.csv,2,false
,,DDInter1750,DDInter1837,Tazemetostat,Toremifene,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter1838,Tazemetostat,Tositumomab,Major,,ddinter_downloads_code_V.csv,1,false
,,DDInter1750,DDInter1839,Tazemetostat,Tositumomab (I-131),Major,,ddinter_downloads_code_V.csv,1,false
,,DDInter1750,DDInter1840,Tazemetostat,Trabectedin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter1855,Tazemetostat,Triamcinolone,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv,4,false
,,DDInter1750,DDInter1881,Tazemetostat,Troglitazone,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1750,DDInter1925,Tazemetostat,Vemurafenib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter1926,Tazemetostat,Venetoclax,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter1936,Tazemetostat,Vinblastine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter1937,Tazemetostat,Vincristine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter1938,Tazemetostat,Vincristine (liposome),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter1939,Tazemetostat,Vinorelbine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1750,DDInter1945,Tazemetostat,Vorapaxar,Major,,ddinter_downloads_code_B.csv,1,false
,,DDInter1750,DDInter1951,Tazemetostat,Warfarin,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter1750,DDInter1955,Tazemetostat,Zafirlukast,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1752,DDInter32,Tedizolid,Afatinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1752,DDInter53,Tedizolid,Alpelisib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1752,DDInter210,Tedizolid,Binimetinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1752,DDInter392,Tedizolid,Cladribine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1752,DDInter631,Tedizolid,Eltrombopag,Moderate,,ddinter_downloads_code_B.csv,1,false
,,DDInter1752,DDInter636,Tedizolid,Empagliflozin,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1752,DDInter692,Tedizolid,Ethinylestradiol,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1752,DDInter909,Tedizolid,Imatinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1752,DDInter1835,Tedizolid,Topotecan,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1752,DDInter1925,Tedizolid,Vemurafenib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1752,DDInter1926,Tedizolid,Venetoclax,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1753,DDInter54,Teduglutide,Alprazolam,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1753,DDInter202,Teduglutide,Bexarotene,Major,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1753,DDInter355,Teduglutide,Chlordiazepoxide,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1753,DDInter401,Teduglutide,Clobazam,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1753,DDInter411,Teduglutide,Clonazepam,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1753,DDInter414,Teduglutide,Clorazepic acid,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1753,DDInter534,Teduglutide,Diazepam,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1753,DDInter677,Teduglutide,Estazolam,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1753,DDInter762,Teduglutide,Flurazepam,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1753,DDInter850,Teduglutide,Halazepam,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1753,DDInter1761,Teduglutide,Temazepam,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1753,DDInter1860,Teduglutide,Triazolam,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1754,DDInter20,Tegaserod,Acetylsalicylic acid,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv,2,false
,,DDInter1754,DDInter25,Tegaserod,Acyclovir,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv,2,false
,,DDInter1754,DDInter42,Tegaserod,Alendronic acid,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter1754,DDInter48,Tegaserod,Allopurinol,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter1754,DDInter49,Tegaserod,Almotriptan,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter1754,DDInter54,Tegaserod,Alprazolam,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter1754,DDInter78,Tegaserod,Amitriptyline,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter1754,DDInter79,Tegaserod,Amlodipine,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter1754,DDInter84,Tegaserod,Amphetamine,Unknown,,ddinter_downloads_code_A.csv,1,false
,,DDInter1754,DDInter177,Tegaserod,Benazepril,Unknown,,ddinter_downloads_code_A.csv,1,false
